epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,6420.52,0.70542,0.32269,0.94577,0.96702,0.98821,0.99199,0.76801,0.93766,0.35756,1.13481,0.000218,0.000218,0.000218
182,6455.95,0.67317,0.3094,0.93854,0.95787,0.98876,0.9908,0.77997,0.90326,0.35595,1.11982,0.0002081,0.0002081,0.0002081
183,6490.68,0.67892,0.31293,0.93321,0.97411,0.98647,0.99178,0.77631,0.91506,0.3528,1.12125,0.0001982,0.0001982,0.0001982
184,6526.08,0.68559,0.31566,0.92973,0.96695,0.98629,0.9922,0.7748,0.91436,0.34975,1.11831,0.0001883,0.0001883,0.0001883
185,6560.73,0.67845,0.31223,0.93659,0.97037,0.98142,0.99122,0.76643,0.93482,0.35963,1.12768,0.0001784,0.0001784,0.0001784
186,6596.12,0.69144,0.31921,0.94056,0.97188,0.98502,0.99116,0.77743,0.92847,0.3538,1.12417,0.0001685,0.0001685,0.0001685
187,6630.87,0.69366,0.31697,0.94024,0.96198,0.98876,0.99145,0.77321,0.93693,0.35768,1.12371,0.0001586,0.0001586,0.0001586
188,6666.29,0.6888,0.31812,0.93601,0.96814,0.98876,0.99199,0.77243,0.92114,0.35583,1.12624,0.0001487,0.0001487,0.0001487
189,6701.06,0.67857,0.30433,0.9473,0.96625,0.98876,0.9921,0.77771,0.91322,0.35019,1.11503,0.0001388,0.0001388,0.0001388
190,6736.21,0.67385,0.31139,0.93436,0.97058,0.98856,0.99166,0.7752,0.92262,0.3549,1.11776,0.0001289,0.0001289,0.0001289
191,6772.48,0.6648,0.28322,0.94358,0.97406,0.98461,0.99093,0.77384,0.92426,0.35064,1.11843,0.000119,0.000119,0.000119
192,6807.75,0.66236,0.28103,0.93741,0.97402,0.98285,0.99121,0.77637,0.91115,0.34773,1.11751,0.0001091,0.0001091,0.0001091
193,6842.7,0.65904,0.27708,0.93838,0.97407,0.98474,0.99097,0.77437,0.91543,0.34926,1.11771,9.92e-05,9.92e-05,9.92e-05
194,6877.81,0.66956,0.28137,0.94041,0.9751,0.97753,0.99113,0.77836,0.91057,0.35013,1.11956,8.93e-05,8.93e-05,8.93e-05
195,6912.77,0.65905,0.2811,0.94139,0.97107,0.98127,0.99148,0.77819,0.91832,0.34755,1.12119,7.94e-05,7.94e-05,7.94e-05
196,6947.88,0.64378,0.27291,0.93629,0.97395,0.98006,0.99144,0.77681,0.92338,0.34744,1.12201,6.95e-05,6.95e-05,6.95e-05
197,6982.93,0.64774,0.27459,0.93541,0.97415,0.98812,0.99159,0.78412,0.91177,0.34117,1.11738,5.96e-05,5.96e-05,5.96e-05
198,7024.63,0.64504,0.27498,0.9329,0.9721,0.98502,0.99152,0.7788,0.91931,0.3444,1.12149,4.97e-05,4.97e-05,4.97e-05
199,7059.56,0.64249,0.26825,0.93013,0.97414,0.98756,0.99134,0.77811,0.92225,0.34603,1.12283,3.98e-05,3.98e-05,3.98e-05
200,7094.54,0.63931,0.27162,0.9354,0.97048,0.98509,0.99126,0.77598,0.92602,0.34698,1.12492,2.99e-05,2.99e-05,2.99e-05
